cohort,isolate_id,reason,version,date_added
SOAR_207965,2235748,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235747,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235753,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235754,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235667,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179606,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317363,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179705,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235669,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179714,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317467,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317428,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317464,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235685,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317358,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179701,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179700,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235746,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317329,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317330,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317446,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317433,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317460,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235693,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317454,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179710,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317481,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179718,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179687,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179679,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179698,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235717,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179706,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179667,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179690,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235745,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317427,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317425,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179689,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179669,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179463,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317434,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317430,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179719,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179455,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179720,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317479,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179469,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179432,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179453,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179431,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317442,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179708,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235683,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179711,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235720,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179456,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235686,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179713,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317484,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317480,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179722,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179726,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179727,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179730,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179724,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179729,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179709,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179452,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317468,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2179721,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235726,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235676,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317420,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2317426,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235730,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2235677,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161397,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161400,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161430,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161540,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161399,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340902,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161509,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161500,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161542,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161533,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161537,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2161538,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340921,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341025,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341028,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340889,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340879,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341009,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341013,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340997,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340898,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340890,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340937,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340983,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340988,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341015,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341023,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340939,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340922,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2341024,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340981,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340987,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340927,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340886,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340936,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340959,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340947,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340938,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340853,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340836,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340955,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340949,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340859,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340974,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340842,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340829,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340832,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340933,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340861,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340951,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340964,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340935,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340873,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340872,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340849,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340866,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340948,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340856,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340960,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340843,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340844,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340968,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340934,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340932,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340967,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340978,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340930,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340831,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340863,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340966,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340864,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340953,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340929,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2340874,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2278228,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2278246,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2278312,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
SOAR_207965,2278329,isolate has zero non-null values across every drug column - cannot appear in a long-format isolate-drug table without fabricating a measurement,v1,2026-07-06
