pathogen_type,iso3_country,canonical_organism,canonical_drug,static_burden_midpoint,evolutionary_trajectory_slope,n_tested_total,low_n_flag,cluster_id,cluster_label,version,date_added
fungal,HUN,Candida dubliniensis,Posaconazole,0.0,0.0389908256880737,4,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida glabrata,Amphotericin B,0.0,0.0196428571428592,80,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida glabrata,Itraconazole,0.039473684210526314,0.0408745247148309,70,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida glabrata,Posaconazole,0.0125,0.0287817631751919,80,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida glabrata,Voriconazole,0.0125,0.0471647425417427,80,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida guilliermondii,Amphotericin B,0.0,0.0757575757575746,5,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida guilliermondii,Posaconazole,0.0,-0.0404040404040447,5,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida krusei,Amphotericin B,0.0,-0.0161572052401751,26,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida krusei,Itraconazole,0.057692307692307696,0.0214239363134587,23,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida krusei,Posaconazole,0.0,-0.0235668854705905,26,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida lusitaniae,Amphotericin B,0.0,0.0707269155206233,7,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida parapsilosis,Amphotericin B,0.0,0.0339285714285711,60,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida parapsilosis,Itraconazole,0.037037037037037035,-0.0003871903432573,50,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida parapsilosis,Posaconazole,0.0,-0.023380552507844,60,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida tropicalis,Amphotericin B,0.0,0.025,43,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida tropicalis,Itraconazole,0.0375,-0.0528411947628672,37,True,0,cluster_0,v1,2026-07-08
fungal,HUN,Candida tropicalis,Posaconazole,0.023255813953488372,-0.0446428571428584,43,True,0,cluster_0,v1,2026-07-08
fungal,IND,Candida albicans,Flucytosine,0.0,0.0,3,True,0,cluster_0,v1,2026-07-08
fungal,IND,Candida tropicalis,Amphotericin B,0.0,-1.4426364341850826e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,IND,Candida tropicalis,Flucytosine,0.0,0.0,2,True,0,cluster_0,v1,2026-07-08
fungal,IND,Candida tropicalis,Itraconazole,0.0,-3.1653433310121323e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,IND,Candida tropicalis,Posaconazole,0.0,8.08949301581786e-18,2,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Aspergillus flavus species complex,Posaconazole,0.0,0.0,2,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Aspergillus fumigatus,Amphotericin B,0.023255813953488372,0.1428571428571201,43,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Aspergillus fumigatus,Itraconazole,0.02325581395348837,0.0285714285714049,43,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Aspergillus fumigatus,Posaconazole,0.02325581395348837,0.1479051733474166,43,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida albicans,Amphotericin B,0.0,0.117857142857146,263,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida albicans,Itraconazole,0.08505154639175255,0.0049756483291864,171,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida albicans,Posaconazole,0.053231939163498075,0.039285714285715,263,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida dubliniensis,Posaconazole,0.0,0.0873786407767052,30,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida glabrata,Amphotericin B,0.0,0.0714285714285727,94,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida glabrata,Posaconazole,0.0851063829787234,0.0678571428571438,94,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida glabrata,Voriconazole,0.09574468085106383,0.1433851092128226,94,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida krusei,Amphotericin B,0.0,0.0281690140845085,9,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida lusitaniae,Amphotericin B,0.0,1.7403349561764133e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida parapsilosis,Amphotericin B,0.0,0.1068702290076329,53,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida parapsilosis,Itraconazole,0.08888888888888889,0.0075120063919349,39,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida parapsilosis,Posaconazole,0.0,-0.0016357688113408,53,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida tropicalis,Amphotericin B,0.0,0.0429292929292927,23,True,0,cluster_0,v1,2026-07-08
fungal,IRL,Candida tropicalis,Posaconazole,0.043478260869565216,0.1076957888916982,23,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida albicans,Amphotericin B,0.0,0.088039867109633,128,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida albicans,Flucytosine,0.07142857142857142,0.0,68,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida albicans,Itraconazole,0.046296296296296294,0.0320512820512825,104,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida albicans,Posaconazole,0.0546875,0.0220930232558178,128,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida dubliniensis,Posaconazole,0.0,0.1153846153846199,5,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida glabrata,Amphotericin B,0.0,0.0046511627906935,115,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida glabrata,Itraconazole,0.08152173913043477,0.0782051282051231,89,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida glabrata,Posaconazole,0.09565217391304347,0.059800664451823,115,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida krusei,Amphotericin B,0.0,0.0094339622641476,17,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida krusei,Flucytosine,0.25,-0.4000000000000017,6,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida krusei,Itraconazole,0.06666666666666667,-0.0311383358856556,13,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida krusei,Posaconazole,0.0,-0.061810187290686,17,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida lusitaniae,Amphotericin B,0.0,0.0405405405405377,3,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida lusitaniae,Itraconazole,0.0,0.0429281225291957,3,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida parapsilosis,Amphotericin B,0.0,0.0245847176079748,65,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida parapsilosis,Itraconazole,0.017857142857142856,-0.0251147862147312,54,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida parapsilosis,Posaconazole,0.0,-0.0174418604651149,65,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida tropicalis,Amphotericin B,0.008333333333333331,0.0392026578073096,48,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida tropicalis,Flucytosine,0.09210526315789473,0.0,31,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida tropicalis,Itraconazole,0.023255813953488372,0.0035441349279307,41,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Candida tropicalis,Posaconazole,0.04081632653061224,-0.002325581395347,49,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.0714285714285953,5,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Cryptococcus neoformans var. grubii,Fluconazole,0.0,0.5714285714285792,5,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Cryptococcus neoformans var. grubii,Flucytosine,0.1,-2.5628589155738726e-16,4,True,0,cluster_0,v1,2026-07-08
fungal,ISR,Cryptococcus neoformans var. grubii,Voriconazole,0.0,0.2857142857142895,5,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus flavus species complex,Itraconazole,0.0,-0.0143143952709917,26,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus flavus species complex,Posaconazole,0.0,-0.0502186505901414,26,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus fumigatus,Amphotericin B,0.0,0.0303030303030371,115,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus fumigatus,Posaconazole,0.07826086956521737,0.0614983892280903,115,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus niger,Itraconazole,0.0,-0.0254237288135595,7,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus niger,Posaconazole,0.0,-0.0762711864406785,7,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Aspergillus niger species complex,Posaconazole,0.0,0.0343511450381628,17,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida albicans,Amphotericin B,0.0,0.0892857142857162,1034,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida albicans,Itraconazole,0.03192848020434227,-0.0855513307984809,755,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida albicans,Posaconazole,0.01257253384912959,-0.0499999999999993,1034,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida dubliniensis,Posaconazole,0.0,-0.0452127659574485,8,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida glabrata,Amphotericin B,0.0,0.0321428571428582,214,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida glabrata,Itraconazole,0.0446927374301676,0.0389733840304204,167,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida glabrata,Posaconazole,0.023364485981308403,0.0285714285714292,214,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida glabrata,Voriconazole,0.023364485981308403,0.0691212803259903,214,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida guilliermondii,Amphotericin B,0.0,0.1842105263157922,12,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida guilliermondii,Posaconazole,0.0,-1.8192955067764197e-17,12,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida krusei,Amphotericin B,0.0,-0.0274725274725299,28,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida krusei,Itraconazole,0.07142857142857142,0.0331262939958515,24,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida krusei,Posaconazole,0.03571428571428571,0.0421795663030907,28,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida lusitaniae,Amphotericin B,0.0,0.0362997658079555,17,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida lusitaniae,Itraconazole,0.058823529411764705,0.1299022855974743,15,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida lusitaniae,Posaconazole,0.058823529411764705,0.0512409555867091,17,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida parapsilosis,Amphotericin B,0.0008551119662230766,0.0535714285714282,567,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida parapsilosis,Itraconazole,0.020594965675057208,-0.0671568662485769,423,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida parapsilosis,Posaconazole,0.0,-0.0321428571428578,568,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida tropicalis,Amphotericin B,0.0,0.0392857142857149,141,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida tropicalis,Itraconazole,0.041666666666666664,-0.0578728256862106,110,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Candida tropicalis,Posaconazole,0.03546099290780142,-0.0160714285714272,141,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.0,2,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Cryptococcus neoformans var. grubii,Fluconazole,0.0,8.119553875604876e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,ITA,Cryptococcus neoformans var. grubii,Voriconazole,0.0,0.5000000000000402,2,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus flavus species complex,Itraconazole,0.0,-1.558095942285421e-14,9,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus flavus species complex,Posaconazole,0.0,-0.499999999999938,9,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus fumigatus,Amphotericin B,0.0,0.0921828908554562,20,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus fumigatus,Itraconazole,0.0,-0.0752212389380538,20,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus fumigatus,Posaconazole,0.0,0.0095444683074155,20,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Aspergillus niger,Posaconazole,0.0,0.0451612903225691,6,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida albicans,Amphotericin B,0.0,0.0553571428571447,384,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida albicans,Itraconazole,0.024834437086092707,-0.0627376425855511,295,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida albicans,Posaconazole,0.020833333333333332,-0.0571428571428554,384,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida glabrata,Amphotericin B,0.0,0.0142857142857149,128,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida glabrata,Itraconazole,0.03571428571428571,0.033269961977188,108,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida glabrata,Posaconazole,0.0546875,0.0553571428571465,128,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida glabrata,Voriconazole,0.078125,0.0897085133395145,128,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida guilliermondii,Amphotericin B,0.0,0.1315789473684214,4,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida guilliermondii,Itraconazole,0.0,1.875277903149868e-19,4,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida guilliermondii,Posaconazole,0.0,1.875277903149868e-19,4,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida krusei,Amphotericin B,0.0,-0.0342019543973945,13,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida krusei,Posaconazole,0.0,-0.0877599316770615,13,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida lusitaniae,Amphotericin B,0.0,0.0686015831134547,14,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida lusitaniae,Itraconazole,0.03571428571428571,-0.0099913296157202,13,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida lusitaniae,Posaconazole,0.07142857142857142,0.013852242744063,14,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida parapsilosis,Amphotericin B,0.0,0.0875000000000015,119,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida parapsilosis,Itraconazole,0.04455445544554455,0.0319846298285067,94,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida parapsilosis,Posaconazole,0.008403361344537818,-0.0178571428571428,119,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida tropicalis,Amphotericin B,0.0,0.0464285714285715,165,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida tropicalis,Itraconazole,0.027343750000000003,0.0348374746135962,123,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Candida tropicalis,Posaconazole,0.02424242424242425,-0.0071428571428548,165,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.0,4,True,0,cluster_0,v1,2026-07-08
fungal,KOR,Cryptococcus neoformans var. grubii,Fluconazole,0.0,4.2272155590449885e-16,4,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida albicans,Amphotericin B,0.0,0.0964285714285731,266,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida albicans,Itraconazole,0.05296610169491527,-0.0256653992395422,221,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida albicans,Posaconazole,0.04135338345864662,0.0250000000000022,266,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida glabrata,Amphotericin B,0.0,0.0035714285714302,69,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida glabrata,Itraconazole,0.056451612903225805,0.1017110266159733,57,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida glabrata,Posaconazole,0.028985507246376812,0.0928571428571438,69,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida glabrata,Voriconazole,0.028985507246376812,0.1451708234985355,69,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida krusei,Amphotericin B,0.0,-0.004777070063696,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida krusei,Posaconazole,0.0,-0.0710952716235584,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida lusitaniae,Amphotericin B,0.0,0.1179163034001778,31,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida parapsilosis,Amphotericin B,0.0,0.0791208791208786,113,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida parapsilosis,Itraconazole,0.050505050505050504,0.0500727304862781,89,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida parapsilosis,Posaconazole,0.017699115044247787,0.0186813186813198,113,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida tropicalis,Amphotericin B,0.0,0.0549450549450548,132,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida tropicalis,Itraconazole,0.0646551724137931,-0.015617448671373,103,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Candida tropicalis,Posaconazole,0.03787878787878786,-0.0461538461538461,132,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans,Amphotericin B,0.0,0.0,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans,Fluconazole,0.0,0.0143312101910947,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans,Itraconazole,0.0,-0.022851873736451,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans,Voriconazole,0.0,-0.035031847133752,8,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Amphotericin B,0.007999999999999998,-0.0139860139860206,50,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.0087412587412627,51,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Flucytosine,0.28846153846153844,-1.000000000000462,11,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Itraconazole,0.041666666666666664,-0.0172430929797544,44,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Posaconazole,0.0,0.0031876205119581,51,True,0,cluster_0,v1,2026-07-08
fungal,MEX,Cryptococcus neoformans var. grubii,Voriconazole,0.0,0.0122377622377575,51,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Aspergillus flavus species complex,Posaconazole,0.0,0.5294468445265339,2,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Aspergillus fumigatus,Amphotericin B,0.0,0.1602564102564059,47,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Aspergillus fumigatus,Itraconazole,0.1063829787234043,0.0016025641025614,47,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Aspergillus fumigatus,Posaconazole,0.1063829787234043,0.0084847250725495,47,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida albicans,Amphotericin B,0.0,0.0648351648351654,178,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida albicans,Itraconazole,0.05514705882352941,0.0126239855725846,127,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida albicans,Posaconazole,0.056179775280898875,-0.0142857142857152,178,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida dubliniensis,Itraconazole,0.0,0.0525383707201942,10,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida dubliniensis,Posaconazole,0.0,-0.0448642266824068,10,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida glabrata,Amphotericin B,0.0,0.0516483516483513,55,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida glabrata,Itraconazole,0.06382978723404255,0.0795761947700621,41,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida glabrata,Posaconazole,0.03636363636363636,0.0241758241758241,55,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida glabrata,Voriconazole,0.03636363636363636,0.0958658903121256,55,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida guilliermondii,Amphotericin B,0.0,-0.0769230769230808,2,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida guilliermondii,Itraconazole,0.0,-4.6693957172481894e-18,2,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida guilliermondii,Posaconazole,0.0,7.422033037800862e-18,2,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida krusei,Amphotericin B,0.0,0.0011415525114173,12,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida krusei,Itraconazole,0.05,0.0775405901450014,9,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida krusei,Posaconazole,0.08333333333333333,0.1196626845282561,12,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida lusitaniae,Amphotericin B,0.0,0.1544401544401451,5,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida lusitaniae,Itraconazole,0.0,0.138434574703582,5,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida parapsilosis,Amphotericin B,0.0,0.0659340659340648,68,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida parapsilosis,Itraconazole,0.047619047619047616,0.0355130763685821,57,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida parapsilosis,Posaconazole,0.0,0.009956138904355,68,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida tropicalis,Amphotericin B,0.0,0.0225955967555079,14,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Candida tropicalis,Posaconazole,0.0,0.0683661645422843,14,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans,Amphotericin B,0.0,0.0,3,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans,Fluconazole,0.0,0.1250000000000025,3,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans,Itraconazole,0.0,-2.880176695127933e-17,3,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans,Posaconazole,0.0,0.0441205703772329,3,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans,Voriconazole,0.0,0.16666666666667,3,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,0.1666666666666565,15,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.0416666666666614,15,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans var. grubii,Posaconazole,0.0,0.0571914913625978,15,True,0,cluster_0,v1,2026-07-08
fungal,NZL,Cryptococcus neoformans var. grubii,Voriconazole,0.0,0.0972222222222125,15,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida albicans,Amphotericin B,0.0,-0.699999999999912,35,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida albicans,Itraconazole,0.057142857142857155,-0.3999999999999267,35,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida albicans,Posaconazole,0.22857142857142856,-0.3999999999999266,35,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida glabrata,Amphotericin B,0.0,-0.2999999999999784,23,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida glabrata,Itraconazole,0.0,0.2000000000000229,23,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida glabrata,Posaconazole,0.0,1.4892103294916754e-14,23,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida glabrata,Voriconazole,0.0,2.9912363492915785e-14,23,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida krusei,Amphotericin B,0.0,3.739518695103093e-18,3,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida krusei,Itraconazole,0.0,3.739518695103093e-18,3,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida krusei,Posaconazole,0.0,-0.5000000000003219,3,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida lusitaniae,Amphotericin B,0.0,-0.4999999999999676,2,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida lusitaniae,Itraconazole,0.0,-1.227889599008489e-16,2,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida parapsilosis,Amphotericin B,0.0,-0.6999999999998978,15,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida parapsilosis,Itraconazole,0.06666666666666667,-0.2558893689053145,15,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida parapsilosis,Posaconazole,0.06666666666666667,-0.0529446844526773,15,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida tropicalis,Amphotericin B,0.0,-0.3999999999999338,41,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida tropicalis,Itraconazole,0.0,0.1499999999999967,41,True,0,cluster_0,v1,2026-07-08
fungal,PAN,Candida tropicalis,Posaconazole,0.04878048780487805,-0.1999999999999259,41,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida albicans,Amphotericin B,0.0,-6.128694742416626e-15,63,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida albicans,Itraconazole,0.015873015873015872,0.0681032355574398,63,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida albicans,Posaconazole,0.0,0.014531806986022,63,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida glabrata,Amphotericin B,0.0,0.3571428571429375,4,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida glabrata,Itraconazole,0.0,5.611319271876066e-17,4,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida glabrata,Posaconazole,0.0,0.285714285714287,4,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida glabrata,Voriconazole,0.0,-0.3214285714286123,4,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida krusei,Amphotericin B,0.0,3.615522326525861e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida krusei,Itraconazole,0.0,-0.333333333333365,2,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida krusei,Posaconazole,0.0,3.615522326525861e-17,2,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida parapsilosis,Amphotericin B,0.0,-0.0535714285714288,27,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida parapsilosis,Itraconazole,0.0,0.1670243238271482,27,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida parapsilosis,Posaconazole,0.0,0.1428571428571374,27,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida tropicalis,Amphotericin B,0.0,-0.0357142857142616,57,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida tropicalis,Itraconazole,0.017543859649122806,0.0357142857143067,57,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Candida tropicalis,Posaconazole,0.03508771929824562,2.4382123645218828e-14,57,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Cryptococcus neoformans var. grubii,Amphotericin B,0.0,-0.1428571428571397,9,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Cryptococcus neoformans var. grubii,Fluconazole,0.0,-0.1785714285714101,9,True,0,cluster_0,v1,2026-07-08
fungal,PHL,Cryptococcus neoformans var. grubii,Itraconazole,0.0,0.2269057905114639,9,True,0,cluster_0,v1,2026-07-08
