iso3_country,canonical_organism,canonical_drug,dosing_variant,parsed_year,n_isolates,median_distance_to_failure,mixed_breakpoint_versions_in_cell,low_n_flag,version,date_added
PAK,Haemophilus influenzae,cefixime,,2021,42,2.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,cefotaxime,,2018,3,5.965784284662087,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefotaxime,,2020,22,3.965784284662087,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefotaxime,,2021,42,3.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,cefpodoxime,,2016,98,3.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,cefpodoxime,,2017,24,3.0588936890535683,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefpodoxime,,2018,3,3.0588936890535683,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefpodoxime,,2020,22,3.0588936890535683,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefpodoxime,,2021,42,2.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,ceftibuten,,2018,3,5.058893689053568,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,ceftibuten,,2020,22,4.058893689053568,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,ceftibuten,,2021,42,3.5588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,ceftriaxone,,2016,98,3.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,ceftriaxone,,2017,24,3.0588936890535683,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,ceftriaxone,,2018,3,4.965784284662087,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,ceftriaxone,,2020,22,4.965784284662087,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,ceftriaxone,,2021,42,4.965784284662087,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,cefuroxime,,2016,98,2.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,cefuroxime,,2017,24,1.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefuroxime,,2018,3,2.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefuroxime,,2020,22,2.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,cefuroxime,,2021,42,2.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,levofloxacin,,2016,98,-3.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,levofloxacin,,2017,24,-0.4999999999999998,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,levofloxacin,,2018,3,2.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,levofloxacin,,2020,22,0.5,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,levofloxacin,,2021,42,0.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,moxifloxacin,,2016,98,-2.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,moxifloxacin,,2017,24,0.05889368905356873,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,moxifloxacin,,2018,3,3.965784284662087,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,moxifloxacin,,2020,22,1.5588936890535683,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,moxifloxacin,,2021,42,1.0588936890535683,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,tetracycline,,2018,3,3.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,tetracycline,,2020,22,3.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,tetracycline,,2021,42,3.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2016,98,-1.0,False,False,v1,2026-07-08
PAK,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2017,24,-1.5,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2018,3,2.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2020,22,-3.0,False,True,v1,2026-07-08
PAK,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2021,42,-3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,ampicillin,,2016,73,3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,ampicillin,,2017,21,2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2016,73,-3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2017,21,-4.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2018,8,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2019,1,-5.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2020,21,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,azithromycin,,2021,27,-3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2016,73,-3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2017,21,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2018,8,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2019,1,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2020,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefaclor,,2021,27,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefotaxime,,2018,8,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefotaxime,,2019,1,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefotaxime,,2020,21,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefotaxime,,2021,27,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2016,73,1.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2017,21,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2018,8,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2019,1,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2020,21,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefpodoxime,,2021,27,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2016,73,4.058893689053569,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2017,21,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2018,8,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2019,1,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2020,21,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,ceftriaxone,,2021,27,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2016,73,2.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2017,21,2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2018,8,2.5294468445267846,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2019,1,2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2020,21,2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,cefuroxime,,2021,27,2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2016,73,-2.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2017,21,-3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2018,8,0.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2019,1,-5.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2020,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,clarithromycin,,2021,27,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,doxycycline,,2018,8,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,doxycycline,,2019,1,0.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,doxycycline,,2020,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,doxycycline,,2021,27,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2016,73,-3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2017,21,-4.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2018,8,-0.5,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2019,1,-5.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2020,21,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,erythromycin,,2021,27,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2016,73,0.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2017,21,0.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2018,8,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2019,1,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2020,21,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,levofloxacin,,2021,27,1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2016,73,2.0588936890535687,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2017,21,2.0588936890535687,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2018,8,2.0588936890535687,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2019,1,3.0588936890535683,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2020,21,2.0588936890535687,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,moxifloxacin,,2021,27,3.0588936890535683,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2016,73,3.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2017,21,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2018,8,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2019,1,3.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2020,21,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,penicillin,,2021,27,4.058893689053569,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,tetracycline,,2018,8,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,tetracycline,,2019,1,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,tetracycline,,2020,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,tetracycline,,2021,27,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,73,-1.0,False,False,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2017,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2018,8,-1.5,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2019,1,-2.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2020,21,-1.0,False,True,v1,2026-07-08
PAK,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2021,27,-1.0,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,amoxicillin,,2016,37,3.0,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,amoxicillin,,2017,22,2.0,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,37,3.0,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,amoxicillin/clavulanate,standard,2017,22,2.0,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,ampicillin,,2016,37,3.0588936890535687,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,ampicillin,,2017,22,3.0588936890535687,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,cefixime,,2016,37,2.0588936890535683,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,cefixime,,2017,22,3.0588936890535683,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,cefpodoxime,,2016,37,4.058893689053568,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,cefpodoxime,,2017,22,3.0588936890535683,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,ceftriaxone,,2016,37,3.0588936890535683,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,ceftriaxone,,2017,22,3.0588936890535683,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,cefuroxime,,2016,37,2.0,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,cefuroxime,,2017,22,2.0,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,levofloxacin,,2016,37,1.0,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,levofloxacin,,2017,22,2.0,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,moxifloxacin,,2016,37,3.0588936890535683,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,moxifloxacin,,2017,22,3.0588936890535683,False,True,v1,2026-07-08
PHL,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2016,37,-1.0,False,False,v1,2026-07-08
PHL,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2017,22,-3.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,ampicillin,,2016,16,6.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,ampicillin,,2017,1,6.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,azithromycin,,2016,16,3.0588936890535683,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,azithromycin,,2017,1,4.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefaclor,,2016,16,0.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefaclor,,2017,1,0.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefpodoxime,,2016,16,4.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefpodoxime,,2017,1,4.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,ceftriaxone,,2016,16,7.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,ceftriaxone,,2017,1,7.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefuroxime,,2016,16,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,cefuroxime,,2017,1,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,clarithromycin,,2016,16,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,clarithromycin,,2017,1,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,erythromycin,,2016,16,4.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,erythromycin,,2017,1,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,levofloxacin,,2016,16,1.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,levofloxacin,,2017,1,1.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,moxifloxacin,,2016,16,1.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,moxifloxacin,,2017,1,2.0588936890535687,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,penicillin,,2016,16,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,penicillin,,2017,1,5.058893689053568,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,16,3.0,False,True,v1,2026-07-08
PHL,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2017,1,3.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,amoxicillin,,2015,117,0.0,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,amoxicillin,,2016,26,0.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,117,1.0,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,26,1.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,ampicillin,,2015,117,0.0,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,ampicillin,,2016,26,0.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,ceftriaxone,,2015,117,2.0588936890535683,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,ceftriaxone,,2016,26,2.0588936890535683,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,cefuroxime,,2015,117,1.0,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,cefuroxime,,2016,26,1.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,levofloxacin,,2015,117,2.0,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,levofloxacin,,2016,26,2.0,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,moxifloxacin,,2015,117,3.0588936890535683,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,moxifloxacin,,2016,26,3.0588936890535683,False,True,v1,2026-07-08
ROU,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2015,117,3.0588936890535687,False,False,v1,2026-07-08
ROU,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2016,26,2.5294468445267846,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,ampicillin,,2015,204,1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,ampicillin,,2016,25,1.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,azithromycin,,2015,204,-2.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,azithromycin,,2016,25,-2.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,cefaclor,,2015,204,-3.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,cefaclor,,2016,25,-3.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,ceftriaxone,,2015,204,1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,ceftriaxone,,2016,25,1.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,cefuroxime,,2015,204,-1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,cefuroxime,,2016,25,-1.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,clarithromycin,,2015,204,-1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,clarithromycin,,2016,25,-1.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,erythromycin,,2015,204,0.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,erythromycin,,2016,25,0.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,levofloxacin,,2015,204,1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,levofloxacin,,2016,25,1.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,moxifloxacin,,2015,204,2.0588936890535687,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,moxifloxacin,,2016,25,2.0588936890535687,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,penicillin,,2015,204,1.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,penicillin,,2016,25,0.0,False,True,v1,2026-07-08
ROU,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,204,0.0,False,False,v1,2026-07-08
ROU,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,25,0.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin,,2014,17,0.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin,,2015,230,0.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin,,2016,32,0.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin/clavulanate,standard,2014,17,2.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,230,1.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,32,2.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,ampicillin,,2014,17,2.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,ampicillin,,2015,230,2.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,ampicillin,,2016,32,1.5,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,ceftriaxone,,2014,17,2.0588936890535683,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,ceftriaxone,,2015,230,2.0588936890535683,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,ceftriaxone,,2016,32,2.0588936890535683,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,cefuroxime,,2014,17,1.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,cefuroxime,,2015,230,1.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,cefuroxime,,2016,32,1.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,levofloxacin,,2014,17,2.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,levofloxacin,,2015,230,2.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,levofloxacin,,2016,32,2.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,moxifloxacin,,2014,17,3.0588936890535683,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,moxifloxacin,,2015,230,3.0588936890535683,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,moxifloxacin,,2016,32,3.0588936890535683,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2014,17,2.0,False,True,v1,2026-07-08
RUS,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2015,230,2.0,False,False,v1,2026-07-08
RUS,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2016,32,2.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,ampicillin,,2014,14,3.0,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,ampicillin,,2015,234,6.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,ampicillin,,2016,31,6.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,azithromycin,,2014,14,1.5294468445267844,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,azithromycin,,2015,234,2.0588936890535687,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,azithromycin,,2016,31,1.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefaclor,,2014,14,-1.5,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefaclor,,2015,234,-1.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefaclor,,2016,31,-1.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,ceftriaxone,,2014,14,3.5294468445267846,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,ceftriaxone,,2015,234,6.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,ceftriaxone,,2016,31,6.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefuroxime,,2014,14,2.0,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefuroxime,,2015,234,3.0588936890535687,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,cefuroxime,,2016,31,3.0588936890535687,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,clarithromycin,,2014,14,4.558893689053568,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,clarithromycin,,2015,234,5.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,clarithromycin,,2016,31,4.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,erythromycin,,2014,14,4.058893689053568,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,erythromycin,,2015,234,4.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,erythromycin,,2016,31,4.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,levofloxacin,,2014,14,1.0,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,levofloxacin,,2015,234,1.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,levofloxacin,,2016,31,1.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,moxifloxacin,,2014,14,2.0588936890535687,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,moxifloxacin,,2015,234,2.0588936890535687,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,moxifloxacin,,2016,31,2.0588936890535687,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,penicillin,,2014,14,3.0,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,penicillin,,2015,234,5.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,penicillin,,2016,31,5.058893689053568,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2014,14,2.0,False,True,v1,2026-07-08
RUS,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,234,2.0,False,False,v1,2026-07-08
RUS,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,31,2.0,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin,,2015,2,1.5,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin,,2016,32,2.0,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin,,2017,21,2.0,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,2,1.5,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,32,2.0,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,amoxicillin/clavulanate,standard,2017,21,2.0,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,ampicillin,,2015,2,1.5294468445267844,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,ampicillin,,2016,32,3.0588936890535687,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,ampicillin,,2017,21,3.0588936890535687,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,cefixime,,2015,2,2.0588936890535683,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,cefixime,,2016,32,2.0588936890535683,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,cefixime,,2017,21,2.0588936890535683,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,cefpodoxime,,2015,2,3.0588936890535683,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,cefpodoxime,,2016,32,3.0588936890535683,False,False,v1,2026-07-08
SAU,Haemophilus influenzae,cefpodoxime,,2017,21,3.0588936890535683,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,ceftriaxone,,2015,2,3.0588936890535683,False,True,v1,2026-07-08
SAU,Haemophilus influenzae,ceftriaxone,,2016,32,3.0588936890535683,False,False,v1,2026-07-08
